פריט,תאור פריט,מספר ספק,שם מספר ספק,מ.63 הובלות באזר,שם מ.63 הובלות באזר
216733,מכשיר פנקייק טפאל PY559312,600060014,"ניופאן בע""מ",1,מחסני חשמל בלבד
217309,סיר טיגון טפאל FZ706228 שחור,600060014,"ניופאן בע""מ",3,שתי רשתות
217582,קומקום טפאל KO2998,600060014,"ניופאן בע""מ",,
217764,קומקום טפאל KI150D27,600060014,"ניופאן בע""מ",,
217885,מחבת טפאל 32 אדום- מסלמני,600065008,"מסלמני גרופ בע""מ",,
217886,מחבת טפאל 26 אדום- מסלמני,600065008,"מסלמני גרופ בע""מ",,
217887,מחבת טפאל 24 אדום- מסלמני,600065008,"מסלמני גרופ בע""מ",,
217888,מחבת טפאל 28 אדום- מסלמני,600065008,"מסלמני גרופ בע""מ",,
217889,מחבת טפאל 30 אדום- מלסמני,600065008,"מסלמני גרופ בע""מ",,
217890,מחבת ווק טפאל 28 אדום-מסלמני,600065008,"מסלמני גרופ בע""מ",,
217891,מחבת גריל טפאל X26-מסלמני26,600065008,"מסלמני גרופ בע""מ",,
218568,בלנדר מוט טפאל HB4071,600060014,"ניופאן בע""מ",,
218842,קומקום טפאל BI6625 נירוסטה,600060014,"ניופאן בע""מ",,
219155,מיקסר ידני טפאל HT4101,600060014,"ניופאן בע""מ",,
219382,מיקסר טפאל HT4121,600060014,"ניופאן בע""מ",,
219795,קומקום+וסת חום טפאל BF6620,600060014,"ניופאן בע""מ",,
219881,קומקום טפאל KI170D10/KI110D31,600060014,"ניופאן בע""מ",,
219882,קומקום טפאל לבן BF6620,600060014,"ניופאן בע""מ",,
219991,בלנדר מוט טפאל HB7131,600060014,"ניופאן בע""מ",,
220500,מצנם טפאל TT3650,600060014,"ניופאן בע""מ",,
220548,מצנם טפאל TT3650,600060014,"ניופאן בע""מ",,
221249,סיר טיגון טפאל GH807228,600060014,"ניופאן בע""מ",,
221250,סיר טיגון טפאל YV690127,600060014,"ניופאן בע""מ",,
221251,קומקום חשמלי טפאל KO2291,600060014,"ניופאן בע""מ",,
221716,סיר טיגון ובישול טפאל FZ701027,600060014,"ניופאן בע""מ",3,שתי רשתות
221717,קומקום טפאל KO2991 1.5 ליטר,600060014,"ניופאן בע""מ",,
223324,סיר בישול טפאל FUZZY RK705826,600060014,"ניופאן בע""מ",,
224586,סיר טיגון טפאל AH9518,600060014,"ניופאן בע""מ",3,שתי רשתות
226363,סיר טיגון ובישול טפאל AH9500,600060014,"ניופאן בע""מ",1,מחסני חשמל בלבד
719881,עודפים קומקום טפאל KI170D10/KI110D31,600060014,"ניופאן בע""מ",1,מחסני חשמל בלבד
721716,עודפים סיר טיגון ובישול טפאל FZ701027,600060014,"ניופאן בע""מ",1,מחסני חשמל בלבד
200470,מקרוגל קנדי 822 דיג' כסוף,600066027,"קנדי חשמל ונכסים בע""מ",,
200474,מיקרוגל קנדי KN958,600066027,"קנדי חשמל ונכסים בע""מ",,
200475,מיקרוגל 20'ל קנדי KN959,600066027,"קנדי חשמל ונכסים בע""מ",,
200494,טוסטר לחיצה קנדיKN165 לבן,600066027,"קנדי חשמל ונכסים בע""מ",,
200495,טוסטר סנדביץ קנדי 175,600066027,"קנדי חשמל ונכסים בע""מ",,
200520,מיקסר יד+ מעמד קנדי 450,600066027,"קנדי חשמל ונכסים בע""מ",,
200546,טוסטר אובן קנדי 25'ל 929,600066027,"קנדי חשמל ונכסים בע""מ",,
200591,קומקום קנדי KN845 זכוכית,600066027,"קנדי חשמל ונכסים בע""מ",,
200593,קומקום קנדי KN888A זכוכית,600066027,"קנדי חשמל ונכסים בע""מ",,
200595,קומקום קנדי KN930A נירוס',600066027,"קנדי חשמל ונכסים בע""מ",,
200685,מסחטת מיץ קנדי 220,600066027,"קנדי חשמל ונכסים בע""מ",,
200727,פלטה לשבת קנדי KN690,600066027,"קנדי חשמל ונכסים בע""מ",,
204180,טוסטר סנדביץ 535 קנדי,600066027,"קנדי חשמל ונכסים בע""מ",,
204342,מיחם חשמלי 680B קנדי,600066027,"קנדי חשמל ונכסים בע""מ",,
204708,בלנדר קנדי KN380,600066027,"קנדי חשמל ונכסים בע""מ",,
209656,קומקום קנדי KN900A לבן,600066027,"קנדי חשמל ונכסים בע""מ",,
209658,קומקום שבת קנדי לבןKN900S,600066027,"קנדי חשמל ונכסים בע""מ",,
209660,קומקום קנדי KN925 כחול,600066027,"קנדי חשמל ונכסים בע""מ",,
209661,קומקום קנדי KN925 שחור,600066027,"קנדי חשמל ונכסים בע""מ",,
209662,קומקום קנדי KN925 בורדו,600066027,"קנדי חשמל ונכסים בע""מ",,
209664,קומקום קנדי KN925 כסוף,600066027,"קנדי חשמל ונכסים בע""מ",,
209665,קומקום קנדי KN925 לבן,600066027,"קנדי חשמל ונכסים בע""מ",,
200723,מט'בשר+מ.מזון 606מולינקס,600060091,"מ.ברוכים ובניו בע""מ",,
201800,בלנדר מולינקס DD-5001,600060014,"ניופאן בע""מ",,
204174,קוצץ ירקות DPA141,600060014,"ניופאן בע""מ",,
204177,קוצץ מזון מולינקס DJ750 נ,600060014,"ניופאן בע""מ",,
204329,מטחנת בשר מולינקס ME605 נ,600060014,"ניופאן בע""מ",1,מחסני חשמל בלבד
204372,מטחנת בשר מולינקס 145,600060091,"מ.ברוכים ובניו בע""מ",,
204374,מטחנת בשר מולינקס 605 בר',600060091,"מ.ברוכים ובניו בע""מ",,
204736,יחידת עבוד מזון 605למטחנה,600060014,"ניופאן בע""מ",,
210024,מעבד מזון מולינקס DFB-249,600060091,"מ.ברוכים ובניו בע""מ",,
210045,מטחנת קפה מולינקס A843,600060014,"ניופאן בע""מ",,
210584,מטחנת קפה מולינקס CV7,600060014,"ניופאן בע""מ",,
211355,מטחנת בשר מולינקס ME415 לבן,600060014,"ניופאן בע""מ",,
211733,מטחנת בשר מולינקס ME205,600060014,"ניופאן בע""מ",3,שתי רשתות
212785,קוצץ מולינקס DP705,600060014,"ניופאן בע""מ",,
212787,מטחנת קפה מולינקס ARI00G31,600060014,"ניופאן בע""מ",,
212788,מסחטת מיץ מולינקס 581131/61,600060014,"ניופאן בע""מ",,
215068,מעבד מזון משולב FP7371מולינקס,600060014,"ניופאן בע""מ",,
215069,קוצץ מולינקס AT7111,600060014,"ניופאן בע""מ",,
216075,מעבד מזון מולינקס FP654,600060014,"ניופאן בע""מ",3,שתי רשתות
216736,מיקסר+בלנדר מולינקס QA205,600060014,"ניופאן בע""מ",,
216737,מסחטת מיצים מולינקס JU350,600060014,"ניופאן בע""מ",,
217583,מטחנת בשר מולינקס ME610,600060014,"ניופאן בע""מ",,
217765,בלנדר מולינקס LM2211,600060014,"ניופאן בע""מ",,
217766,קוצץ מזון מולינקס DJ7555,600060014,"ניופאן בע""מ",,
218946,מסחטת פירות מולינקס JU650G31,600060014,"ניופאן בע""מ",,
219040,מצנם מולינקס TT1100,600060014,"ניופאן בע""מ",,
219085,ק.מ-סט מוצרים XF990101 מולינקס,600060014,"ניופאן בע""מ",,
219156,מעבד מזון מולינקס FP3141,600060014,"ניופאן בע""מ",,
219383,בלנדר מוט מולינקס DD411,600060014,"ניופאן בע""מ",,
219384,מסחטת מיצים מולינקס JU585,600060014,"ניופאן בע""מ",,
219385,מעבד מזון מולינקס FP211,600060014,"ניופאן בע""מ",,
219386,מעבד מרק מולינקס LM902,600060014,"ניופאן בע""מ",,
219387,בלנדר+קוצץ מולינקס LM232,600060014,"ניופאן בע""מ",,
219388,בלנדר+מטחנת קפה מולינקס LM231,600060014,"ניופאן בע""מ",,
219883,קומקום מולינקס אדום BY530530,600060014,"ניופאן בע""מ",,
220069,מכין פאי מולינקס SM2205,600060014,"ניופאן בע""מ",,
220134,בלנדר מוט מולינקס DD8538,600060014,"ניופאן בע""מ",,
220442,קוצץ רב תכליתי מולינקס DJ8105,600060014,"ניופאן בע""מ",,
220549,מעבד מזון מולינקס FP5131,600060014,"ניופאן בע""מ",,
221252,מעבד מזון מולינקס FP659,600060014,"ניופאן בע""מ",,
221253,בלנדר מוט מולינקס DD8558,600060014,"ניופאן בע""מ",,
221254,מטחנת בשר מולינקס ME511,600060014,"ניופאן בע""מ",3,שתי רשתות
221896,בלנדר זכוכית מולינקס LM313,600060014,"ניופאן בע""מ",3,שתי רשתות
223322,מטחנת קפה מולינקס AR110O10,600060014,"ניופאן בע""מ",3,שתי רשתות
223323,בלנדר זכוכית מולינקס LM310,600060014,"ניופאן בע""מ",3,שתי רשתות
224605,מיקסר HM615110 מולינקס,600060014,"ניופאן בע""מ",,
224607,מסחטת מיץ JU655 מולינקס,600060014,"ניופאן בע""מ",,
229262,בלנדר מוט מולינקס מתכת DD863127,600060014,"ניופאן בע""מ",,
229263,מיקסר רב תכליתי מולינקס HM412131,600060014,"ניופאן בע""מ",,
229264,טוסטר לחיצה מולינקס SM156845,600060014,"ניופאן בע""מ",,
229265,מסחטת מיצים מולינקס JU3503B9,600060014,"ניופאן בע""מ",,
229266,מסחטה אטית מולינקס ZU500832,600060014,"ניופאן בע""מ",,
230268,מטחנת בשר מולינקס ME208139,600060014,"ניופאן בע""מ",3,שתי רשתות
231044,בלנדר אישי מולינקס LM1A0D10,600060014,"ניופאן בע""מ",3,שתי רשתות
231721,מטחנת בשר מולינקס ME620 2000W,600060014,"ניופאן בע""מ",3,שתי רשתות
200540,מצנם יונדאי HAT-888,600060119,"סמיקום לקסיס בע""מ",,
215698,טוסטר לחיצה יונדאי 700 ירוק,600060119,"סמיקום לקסיס בע""מ",,
215699,קומקום 1.7 ל' יונדאי 1745,600060119,"סמיקום לקסיס בע""מ",,
215700,מצנם יונדאי 826,600060119,"סמיקום לקסיס בע""מ",,
215702,מיחם מים יונדאי 48AT,600060119,"סמיקום לקסיס בע""מ",,
215703,מיקסר יונדאי 7008 I-MIX,600060119,"סמיקום לקסיס בע""מ",,
221950,טוסטר קאפייק/דונטס 109 יונדאי ,600060119,"סמיקום לקסיס בע""מ",,
219145,מיקסר קנווד KM094/070,600060010,"ברימאג דיגיטל אייג בע""מ - קטנים",,
202021,כד חשמלי קיצ'ן שף 5225,600060022,"שריג אלקטריק בע""מ",,
216822,מיחם שבת קיצ'ן שף '4.8ל 5853,600060022,"שריג אלקטריק בע""מ",3,שתי רשתות
216823,קומקום זכוכית 5230 '1.8ל קיצ'ן,600060022,"שריג אלקטריק בע""מ",3,שתי רשתות
218819,מטחנת בשר 3149 למיקסר CHEF,600060022,"שריג אלקטריק בע""מ",3,שתי רשתות
224721,מיחם 5861שבת קיצ'ן שף '8.8ל,600060022,"שריג אלקטריק בע""מ",3,שתי רשתות
224722,מיחם שבת 5862 קיצ'ן שף '10ל,600060022,"שריג אלקטריק בע""מ",3,שתי רשתות
226799,קומקום נירוסטה 1.7 ליטר 5240 קיצ'ן שף,600060022,"שריג אלקטריק בע""מ",3,שתי רשתות
230963,קומקום זכוכית 1.7 ליטר קיצ'ן שף 5270,600060022,"שריג אלקטריק בע""מ",3,שתי רשתות
222692,מיקסר DSX5045 DAEWOO אדום,600066033,"ב.ט.י אלקטרוניקה בע""מ",,
222693,מיקסר DSX5045 DAEWOO שחור,600066033,"ב.ט.י אלקטרוניקה בע""מ",1,מחסני חשמל בלבד
222694,מצנם DAEWOO DST-6568,600066033,"ב.ט.י אלקטרוניקה בע""מ",,
222695,טוסטר לחיצה DAEWOO DHG-2679,600066033,"ב.ט.י אלקטרוניקה בע""מ",3,שתי רשתות
222696,טוסטר לחיצה DAEWOO DHG-2683,600066033,"ב.ט.י אלקטרוניקה בע""מ",3,שתי רשתות
222697,קומקום DAEWOO DEK-1235,600066033,"ב.ט.י אלקטרוניקה בע""מ",1,מחסני חשמל בלבד
222698,קומקום DAEWOO DEK-1324 אדום,600066033,"ב.ט.י אלקטרוניקה בע""מ",,
222699,קומקום DAEWOO DEK-1245 שחור,600066033,"ב.ט.י אלקטרוניקה בע""מ",3,שתי רשתות
222700,קומקום DAEWOO DEK-1241 שחור,600066033,"ב.ט.י אלקטרוניקה בע""מ",1,מחסני חשמל בלבד
222701,קומקום DAEWOO DEK-1440,600066033,"ב.ט.י אלקטרוניקה בע""מ",1,מחסני חשמל בלבד
222702,טוסטר אובן DOT1656N DAEWOO 19ל,600066033,"ב.ט.י אלקטרוניקה בע""מ",3,שתי רשתות
222703,מסחטת מיץ DAEWOO DJE-5659,600066033,"ב.ט.י אלקטרוניקה בע""מ",3,שתי רשתות
222704,מסחטת מיץ DAEWOO DJE-5676,600066033,"ב.ט.י אלקטרוניקה בע""מ",3,שתי רשתות
222713,טוסטר אובן 1658BL DAEWOO '24ל,600066033,"ב.ט.י אלקטרוניקה בע""מ",3,שתי רשתות
